RequestID, FirstFitFragments, BestFitFragments, FirstFitNodesTraversed, BestFitNodesTraversed
7415, 0, 0, 25960, 47059
7416, 0, 0, 25961, 47060
7417, 0, 0, 25961, 47060
7418, 0, 0, 25962, 47061
7419, 0, 0, 25964, 47063
7420, 0, 0, 25964, 47063
7421, 0, 0, 25964, 47063
7422, 0, 0, 25965, 47064
7423, 0, 0, 25965, 47064
7424, 0, 0, 25966, 47065
7425, 0, 0, 25968, 47067
7426, 0, 0, 25971, 47070
7427, 0, 0, 25975, 47074
7428, 0, 0, 25980, 47079
7429, 0, 0, 25980, 47079
7430, 0, 0, 25980, 47079
7431, 0, 0, 25980, 47079
7432, 0, 0, 25980, 47079
7433, 0, 0, 25981, 47082
7434, 0, 0, 25981, 47082
7435, 0, 0, 25983, 47084
7436, 0, 0, 25986, 47087
7437, 0, 0, 25990, 47091
7438, 0, 0, 25995, 47096
7439, 0, 0, 26001, 47102
7440, 0, 0, 26001, 47102
7441, 0, 0, 26006, 47109
7442, 0, 0, 26013, 47116
7443, 0, 0, 26013, 47116
7444, 0, 0, 26013, 47116
7445, 0, 0, 26013, 47116
7446, 0, 0, 26017, 47122
7447, 0, 0, 26024, 47129
7448, 1, 1, 26029, 47137
7449, 1, 1, 26038, 47146
7450, 1, 1, 26038, 47146
7451, 0, 0, 26038, 47146
7452, 1, 1, 26041, 47155
7453, 1, 1, 26048, 47165
7454, 1, 1, 26058, 47175
7455, 1, 1, 26058, 47175
7456, 1, 1, 26069, 47186
7457, 1, 1, 26069, 47186
7458, 2, 2, 26070, 47198
7459, 2, 2, 26081, 47211
7460, 2, 2, 26081, 47211
7461, 1, 1, 26081, 47211
7462, 1, 1, 26086, 47223
7463, 2, 2, 26092, 47236
7464, 2, 2, 26106, 47250
7465, 2, 2, 26106, 47250
7466, 1, 1, 26106, 47250
7467, 0, 0, 26106, 47250
7468, 1, 1, 26108, 47262
7469, 1, 2, 26113, 47275
7470, 1, 2, 26119, 47289
7471, 1, 2, 26126, 47304
7472, 1, 2, 26141, 47320
7473, 1, 1, 26141, 47320
7474, 1, 1, 26141, 47320
7475, 1, 1, 26141, 47320
7476, 2, 1, 26148, 47335
7477, 1, 0, 26148, 47335
7478, 1, 0, 26150, 47349
7479, 1, 0, 26150, 47349
7480, 1, 0, 26153, 47363
7481, 2, 1, 26163, 47378
7482, 1, 1, 26163, 47378
7483, 1, 1, 26167, 47393
7484, 1, 1, 26167, 47393
7485, 2, 1, 26176, 47409
7486, 2, 1, 26191, 47426
7487, 2, 1, 26191, 47426
7488, 2, 1, 26191, 47426
7489, 1, 1, 26191, 47426
7490, 1, 1, 26191, 47426
7491, 1, 1, 26195, 47442
7492, 1, 1, 26202, 47458
7493, 1, 1, 26202, 47458
7494, 1, 1, 26202, 47458
7495, 0, 0, 26202, 47458
7496, 0, 1, 26210, 47471
7497, 0, 1, 26212, 47485
7498, 0, 1, 26212, 47485
7499, 0, 1, 26212, 47485
7500, 1, 1, 26221, 47499
7501, 1, 1, 26233, 47514
7502, 2, 1, 26246, 47529
7503, 1, 0, 26246, 47529
7504, 1, 0, 26246, 47529
7505, 1, 0, 26246, 47529
7506, 2, 0, 26250, 47541
7507, 2, 0, 26259, 47554
7508, 1, 0, 26259, 47554
7509, 1, 0, 26259, 47554
7510, 1, 0, 26269, 47567
7511, 1, 0, 26282, 47581
7512, 1, 0, 26282, 47581
7513, 1, 0, 26284, 47595
7514, 1, 0, 26284, 47595
7515, 0, 0, 26284, 47595
7516, 0, 0, 26289, 47607
7517, 0, 1, 26299, 47619
7518, 0, 1, 26299, 47619
7519, 0, 1, 26312, 47631
7520, 0, 1, 26321, 47644
7521, 0, 1, 26321, 47644
7522, 1, 1, 26326, 47658
7523, 1, 1, 26337, 47673
7524, 1, 1, 26337, 47673
7525, 1, 1, 26351, 47688
7526, 1, 1, 26362, 47704
7527, 1, 2, 26377, 47720
7528, 1, 1, 26377, 47720
7529, 1, 1, 26392, 47736
7530, 1, 1, 26408, 47753
7531, 1, 1, 26408, 47753
7532, 1, 1, 26416, 47771
7533, 1, 1, 26416, 47771
7534, 1, 1, 26416, 47771
7535, 1, 1, 26434, 47790
7536, 1, 1, 26453, 47810
7537, 1, 1, 26473, 47831
7538, 1, 0, 26473, 47831
7539, 1, 1, 26484, 47852
7540, 0, 0, 26484, 47852
7541, 0, 0, 26484, 47852
7542, 0, 0, 26485, 47872
7543, 0, 0, 26485, 47872
7544, 0, 0, 26485, 47872
7545, 0, 0, 26485, 47872
7546, 1, 1, 26491, 47892
7547, 1, 1, 26491, 47892
7548, 1, 2, 26500, 47912
7549, 0, 1, 26500, 47912
7550, 0, 1, 26513, 47932
7551, 0, 1, 26513, 47952
7552, 0, 1, 26513, 47973
7553, 0, 1, 26519, 47994
7554, 0, 1, 26519, 47994
7555, 0, 1, 26522, 48015
7556, 0, 1, 26522, 48015
7557, 0, 1, 26522, 48015
7558, 0, 1, 26522, 48015
7559, 0, 1, 26522, 48015
7560, 0, 1, 26522, 48015
7561, 0, 2, 26527, 48032
7562, 0, 2, 26533, 48050
7563, 0, 2, 26544, 48069
7564, 0, 2, 26544, 48069
7565, 0, 1, 26544, 48069
7566, 0, 2, 26548, 48086
7567, 0, 2, 26548, 48086
7568, 0, 2, 26558, 48104
7569, 0, 1, 26558, 48104
7570, 0, 2, 26569, 48120
7571, 0, 2, 26569, 48120
7572, 0, 2, 26569, 48120
7573, 0, 2, 26579, 48137
7574, 1, 2, 26594, 48154
7575, 2, 2, 26599, 48172
7576, 2, 2, 26599, 48172
7577, 2, 2, 26599, 48172
7578, 2, 1, 26599, 48172
7579, 1, 0, 26599, 48172
7580, 1, 0, 26610, 48187
7581, 2, 1, 26611, 48202
7582, 2, 1, 26611, 48202
7583, 1, 0, 26611, 48202
7584, 2, 1, 26612, 48217
7585, 1, 1, 26612, 48217
7586, 2, 1, 26617, 48232
7587, 2, 1, 26630, 48247
7588, 2, 1, 26630, 48247
7589, 2, 1, 26630, 48247
7590, 2, 1, 26630, 48247
7591, 2, 1, 26630, 48247
7592, 2, 1, 26643, 48258
7593, 1, 1, 26643, 48258
7594, 1, 1, 26643, 48258
7595, 1, 1, 26647, 48268
7596, 1, 1, 26647, 48268
7597, 1, 1, 26647, 48268
7598, 1, 1, 26652, 48278
7599, 1, 1, 26652, 48278
7600, 1, 1, 26658, 48287
7601, 1, 1, 26658, 48287
7602, 1, 2, 26662, 48297
7603, 1, 2, 26662, 48297
7604, 1, 2, 26669, 48306
7605, 2, 2, 26674, 48316
7606, 1, 2, 26674, 48316
7607, 2, 2, 26679, 48326
7608, 2, 2, 26679, 48326
7609, 2, 2, 26689, 48337
7610, 1, 1, 26689, 48337
7611, 1, 1, 26689, 48337
7612, 1, 1, 26689, 48337
7613, 1, 2, 26694, 48346
7614, 0, 1, 26694, 48346
7615, 0, 0, 26694, 48346
7616, 0, 0, 26698, 48354
7617, 1, 1, 26699, 48362
7618, 1, 1, 26699, 48362
7619, 0, 0, 26699, 48362
7620, 0, 0, 26701, 48369
7621, 0, 1, 26704, 48377
7622, 1, 1, 26709, 48386
7623, 0, 1, 26709, 48386
7624, 0, 1, 26715, 48395
7625, 1, 1, 26722, 48405
7626, 1, 1, 26722, 48405
7627, 1, 1, 26732, 48416
7628, 2, 2, 26738, 48428
7629, 2, 2, 26738, 48428
7630, 2, 2, 26742, 48440
7631, 2, 3, 26755, 48453
7632, 2, 3, 26769, 48467
7633, 2, 3, 26784, 48482
7634, 2, 3, 26784, 48482
7635, 2, 2, 26784, 48482
7636, 2, 2, 26786, 48497
7637, 2, 2, 26786, 48497
7638, 2, 2, 26786, 48497
7639, 2, 1, 26786, 48497
7640, 2, 1, 26787, 48510
7641, 2, 1, 26787, 48510
7642, 2, 1, 26789, 48523
7643, 2, 1, 26789, 48523
7644, 2, 1, 26802, 48535
7645, 2, 1, 26816, 48548
7646, 2, 1, 26816, 48548
7647, 2, 1, 26817, 48560
7648, 1, 1, 26817, 48560
7649, 1, 2, 26820, 48573
7650, 1, 2, 26825, 48587
7651, 1, 2, 26825, 48587
7652, 1, 2, 26825, 48587
7653, 1, 2, 26825, 48587
7654, 1, 2, 26827, 48600
7655, 1, 2, 26837, 48613
7656, 0, 1, 26837, 48613
7657, 0, 1, 26837, 48613
7658, 0, 0, 26837, 48613
7659, 0, 0, 26842, 48623
7660, 0, 0, 26852, 48634
7661, 0, 0, 26865, 48646
7662, 1, 0, 26873, 48659
7663, 1, 0, 26888, 48673
7664, 1, 0, 26904, 48688
7665, 1, 0, 26904, 48688
7666, 1, 0, 26905, 48702
7667, 1, 1, 26907, 48717
7668, 1, 1, 26910, 48733
7669, 0, 1, 26910, 48733
7670, 0, 1, 26910, 48733
7671, 0, 1, 26910, 48733
7672, 0, 1, 26910, 48733
7673, 0, 1, 26910, 48733
7674, 0, 1, 26910, 48733
7675, 0, 1, 26911, 48748
7676, 0, 1, 26911, 48748
7677, 0, 0, 26911, 48748
7678, 0, 0, 26911, 48748
7679, 0, 0, 26913, 48759
7680, 0, 0, 26921, 48771
7681, 0, 0, 26921, 48771
7682, 0, 0, 26921, 48771
7683, 0, 0, 26921, 48771
7684, 0, 0, 26921, 48771
7685, 0, 0, 26921, 48771
7686, 0, 0, 26923, 48778
7687, 1, 0, 26926, 48786
7688, 1, 0, 26926, 48786
7689, 2, 0, 26932, 48794
7690, 1, 0, 26932, 48794
7691, 1, 0, 26932, 48794
7692, 1, 0, 26932, 48794
7693, 1, 1, 26938, 48801
7694, 1, 1, 26939, 48809
7695, 1, 2, 26946, 48818
7696, 0, 1, 26946, 48818
7697, 0, 0, 26946, 48818
7698, 0, 0, 26946, 48818
7699, 0, 0, 26946, 48818
7700, 0, 0, 26946, 48818
7701, 0, 0, 26946, 48818
7702, 0, 0, 26947, 48819
7703, 0, 0, 26949, 48821
7704, 0, 0, 26949, 48821
7705, 0, 0, 26949, 48821
7706, 0, 0, 26950, 48822
7707, 0, 0, 26952, 48824
7708, 0, 0, 26955, 48827
7709, 0, 0, 26955, 48827
7710, 0, 0, 26956, 48831
7711, 0, 0, 26961, 48836
7712, 0, 0, 26961, 48836
7713, 0, 0, 26961, 48836
7714, 0, 0, 26961, 48836
7715, 0, 0, 26962, 48839
7716, 0, 0, 26962, 48839
7717, 0, 0, 26963, 48842
7718, 0, 0, 26963, 48842
7719, 0, 0, 26963, 48842
7720, 0, 0, 26964, 48843
7721, 0, 0, 26966, 48845
7722, 0, 0, 26966, 48845
7723, 0, 0, 26966, 48845
7724, 0, 0, 26967, 48846
7725, 0, 0, 26967, 48846
7726, 0, 0, 26968, 48847
7727, 0, 0, 26968, 48847
7728, 0, 0, 26969, 48848
7729, 0, 0, 26971, 48850
7730, 0, 0, 26971, 48850
7731, 0, 0, 26971, 48850
7732, 0, 0, 26972, 48851
7733, 0, 0, 26972, 48851
7734, 0, 0, 26973, 48852
7735, 0, 0, 26973, 48852
7736, 0, 0, 26974, 48853
7737, 0, 0, 26974, 48853
7738, 0, 0, 26975, 48854
7739, 0, 0, 26977, 48856
7740, 0, 0, 26977, 48856
7741, 0, 0, 26977, 48856
7742, 0, 0, 26978, 48857
7743, 0, 0, 26980, 48859
7744, 0, 0, 26983, 48862
7745, 0, 0, 26983, 48862
7746, 0, 0, 26987, 48866
7747, 0, 0, 26987, 48866
7748, 0, 0, 26989, 48870
7749, 0, 0, 26989, 48870
7750, 0, 0, 26989, 48870
7751, 0, 0, 26991, 48872
7752, 0, 0, 26994, 48875
7753, 0, 0, 26998, 48879
7754, 0, 0, 26998, 48879
7755, 0, 0, 26998, 48879
7756, 0, 0, 27002, 48883
7757, 0, 0, 27007, 48888
7758, 0, 0, 27013, 48894
7759, 0, 0, 27013, 48894
7760, 0, 0, 27020, 48901
7761, 0, 0, 27020, 48901
7762, 0, 0, 27020, 48901
7763, 0, 0, 27023, 48908
7764, 0, 0, 27023, 48908
7765, 0, 0, 27027, 48915
7766, 0, 0, 27032, 48923
7767, 0, 0, 27038, 48932
7768, 0, 0, 27039, 48942
7769, 0, 0, 27048, 48952
7770, 0, 0, 27048, 48952
7771, 0, 0, 27048, 48952
7772, 0, 0, 27048, 48952
7773, 0, 0, 27048, 48952
7774, 0, 0, 27048, 48952
7775, 0, 0, 27048, 48952
7776, 0, 0, 27049, 48957
7777, 0, 0, 27051, 48963
7778, 0, 0, 27056, 48969
7779, 0, 0, 27056, 48969
7780, 0, 0, 27059, 48976
7781, 0, 0, 27065, 48984
7782, 0, 0, 27069, 48993
7783, 0, 0, 27077, 49002
7784, 0, 0, 27077, 49002
7785, 0, 0, 27077, 49002
7786, 0, 0, 27079, 49012
7787, 0, 0, 27090, 49023
7788, 1, 1, 27095, 49035
7789, 1, 1, 27095, 49035
7790, 1, 1, 27097, 49047
7791, 1, 1, 27109, 49059
7792, 1, 1, 27122, 49072
7793, 1, 1, 27136, 49086
7794, 1, 1, 27136, 49086
7795, 1, 1, 27136, 49086
7796, 1, 1, 27143, 49100
7797, 1, 1, 27143, 49100
7798, 1, 1, 27143, 49100
7799, 1, 1, 27143, 49100
7800, 1, 1, 27145, 49114
7801, 2, 1, 27148, 49129
7802, 2, 2, 27157, 49144
7803, 2, 2, 27157, 49144
7804, 2, 2, 27171, 49160
7805, 2, 2, 27171, 49160
7806, 3, 3, 27173, 49176
7807, 3, 3, 27173, 49176
7808, 3, 3, 27188, 49193
7809, 3, 4, 27204, 49210
7810, 3, 4, 27204, 49210
7811, 2, 3, 27204, 49210
7812, 1, 2, 27204, 49210
7813, 1, 2, 27204, 49210
7814, 1, 1, 27204, 49210
7815, 1, 1, 27204, 49210
7816, 0, 0, 27204, 49210
7817, 0, 0, 27207, 49221
7818, 0, 0, 27211, 49232
7819, 0, 0, 27211, 49232
7820, 0, 0, 27212, 49242
7821, 0, 0, 27212, 49242
7822, 0, 0, 27212, 49242
7823, 0, 0, 27212, 49242
7824, 0, 0, 27214, 49250
7825, 0, 1, 27219, 49259
7826, 0, 0, 27219, 49259
7827, 0, 0, 27219, 49259
7828, 0, 0, 27219, 49259
7829, 0, 0, 27221, 49265
7830, 0, 0, 27224, 49272
7831, 0, 0, 27224, 49272
7832, 0, 0, 27224, 49272
7833, 0, 0, 27224, 49272
7834, 0, 0, 27226, 49276
7835, 0, 0, 27229, 49281
7836, 0, 0, 27233, 49287
7837, 0, 0, 27238, 49294
7838, 0, 0, 27238, 49294
7839, 0, 0, 27238, 49294
7840, 0, 0, 27238, 49294
7841, 1, 1, 27241, 49300
7842, 1, 1, 27247, 49307
7843, 1, 1, 27254, 49315
7844, 1, 1, 27254, 49315
7845, 0, 0, 27254, 49315
7846, 0, 0, 27254, 49315
7847, 0, 0, 27254, 49315
7848, 0, 0, 27254, 49315
7849, 0, 0, 27254, 49315
7850, 0, 0, 27255, 49316
7851, 0, 0, 27255, 49316
7852, 0, 0, 27256, 49317
7853, 0, 0, 27258, 49319
7854, 0, 0, 27258, 49319
7855, 0, 0, 27258, 49319
7856, 0, 0, 27259, 49320
7857, 0, 0, 27261, 49322
7858, 0, 0, 27261, 49322
7859, 0, 0, 27261, 49322
7860, 0, 0, 27262, 49323
7861, 0, 0, 27262, 49323
7862, 0, 0, 27263, 49324
7863, 0, 0, 27265, 49326
7864, 0, 0, 27268, 49329
7865, 0, 0, 27272, 49333
7866, 0, 0, 27272, 49333
7867, 0, 0, 27272, 49333
7868, 0, 0, 27272, 49333
7869, 0, 0, 27272, 49333
7870, 0, 0, 27273, 49334
7871, 0, 0, 27275, 49336
7872, 0, 0, 27275, 49336
7873, 0, 0, 27275, 49336
7874, 0, 0, 27276, 49337
7875, 0, 0, 27276, 49337
7876, 0, 0, 27277, 49338
7877, 0, 0, 27279, 49340
7878, 0, 0, 27282, 49343
7879, 0, 0, 27282, 49343
7880, 0, 0, 27285, 49346
7881, 0, 0, 27285, 49346
7882, 0, 0, 27289, 49350
7883, 0, 0, 27294, 49355
7884, 0, 0, 27300, 49361
7885, 0, 0, 27300, 49361
7886, 0, 0, 27301, 49367
7887, 0, 0, 27308, 49374
7888, 0, 0, 27308, 49374
7889, 0, 0, 27308, 49374
7890, 0, 0, 27308, 49374
7891, 0, 0, 27309, 49379
7892, 0, 0, 27309, 49379
7893, 1, 1, 27311, 49385
7894, 1, 1, 27316, 49392
7895, 1, 1, 27316, 49392
7896, 2, 2, 27317, 49400
7897, 2, 2, 27324, 49409
7898, 2, 2, 27324, 49409
7899, 2, 2, 27333, 49418
7900, 2, 2, 27343, 49428
7901, 0, 0, 27343, 49428
7902, 0, 0, 27345, 49437
7903, 0, 0, 27355, 49447
7904, 0, 0, 27355, 49447
7905, 0, 0, 27355, 49447
7906, 0, 0, 27355, 49447
7907, 0, 0, 27356, 49455
7908, 0, 0, 27358, 49464
7909, 1, 1, 27361, 49474
7910, 1, 1, 27372, 49485
7911, 1, 1, 27384, 49497
7912, 1, 1, 27384, 49497
7913, 1, 1, 27390, 49510
7914, 1, 1, 27403, 49523
7915, 1, 1, 27417, 49537
7916, 1, 1, 27417, 49537
7917, 1, 1, 27424, 49552
7918, 1, 1, 27439, 49567
7919, 1, 1, 27439, 49567
7920, 0, 0, 27439, 49567
7921, 0, 0, 27443, 49581
7922, 0, 0, 27443, 49581
7923, 0, 0, 27443, 49581
7924, 0, 0, 27443, 49581
7925, 0, 0, 27443, 49581
7926, 0, 0, 27443, 49581
7927, 0, 0, 27445, 49594
7928, 0, 0, 27445, 49594
7929, 0, 0, 27445, 49594
7930, 0, 0, 27445, 49594
7931, 0, 0, 27446, 49604
7932, 0, 0, 27446, 49604
7933, 0, 0, 27451, 49613
7934, 0, 0, 27453, 49623
7935, 0, 0, 27460, 49633
7936, 0, 0, 27460, 49633
7937, 0, 0, 27460, 49633
7938, 0, 0, 27462, 49643
7939, 1, 1, 27465, 49654
7940, 0, 0, 27465, 49654
7941, 0, 1, 27473, 49665
7942, 0, 0, 27473, 49665
7943, 0, 0, 27473, 49665
7944, 0, 0, 27473, 49665
7945, 0, 1, 27474, 49675
7946, 1, 1, 27476, 49686
7947, 1, 1, 27484, 49697
7948, 1, 0, 27484, 49697
7949, 2, 0, 27485, 49707
7950, 2, 0, 27495, 49718
7951, 2, 0, 27506, 49730
7952, 2, 0, 27518, 49743
7953, 2, 0, 27533, 49757
7954, 1, 0, 27533, 49757
7955, 1, 0, 27548, 49771
7956, 2, 1, 27549, 49786
7957, 1, 1, 27549, 49786
7958, 0, 0, 27549, 49786
7959, 1, 0, 27552, 49801
7960, 1, 0, 27552, 49801
7961, 1, 0, 27552, 49801
7962, 2, 0, 27560, 49815
7963, 2, 0, 27560, 49815
7964, 2, 0, 27571, 49828
7965, 2, 0, 27572, 49842
7966, 2, 0, 27588, 49856
7967, 2, 0, 27588, 49856
7968, 2, 0, 27590, 49871
7969, 2, 0, 27593, 49887
7970, 2, 0, 27593, 49887
7971, 2, 0, 27593, 49887
7972, 2, 0, 27593, 49887
7973, 1, 0, 27593, 49887
7974, 1, 0, 27593, 49887
7975, 1, 0, 27593, 49887
7976, 1, 0, 27593, 49887
7977, 0, 0, 27593, 49887
7978, 0, 0, 27593, 49887
7979, 0, 0, 27596, 49898
7980, 0, 0, 27597, 49909
7981, 0, 0, 27602, 49921
7982, 1, 0, 27604, 49934
7983, 1, 0, 27604, 49934
7984, 1, 0, 27604, 49934
7985, 1, 0, 27604, 49934
7986, 1, 0, 27604, 49934
7987, 1, 0, 27609, 49943
7988, 1, 0, 27615, 49953
7989, 1, 0, 27622, 49964
7990, 1, 0, 27630, 49975
7991, 1, 0, 27640, 49987
7992, 1, 1, 27651, 50000
7993, 1, 1, 27651, 50000
7994, 1, 1, 27663, 50013
7995, 1, 2, 27676, 50027
7996, 1, 2, 27676, 50027
7997, 1, 2, 27690, 50041
7998, 1, 2, 27705, 50056
7999, 1, 2, 27721, 50072
8000, 1, 2, 27738, 50089
8001, 1, 1, 27738, 50089
8002, 1, 1, 27738, 50089
8003, 1, 1, 27755, 50105
8004, 1, 1, 27755, 50105
8005, 1, 1, 27755, 50105
8006, 1, 1, 27755, 50105
8007, 1, 1, 27755, 50105
8008, 1, 1, 27760, 50121
8009, 1, 1, 27766, 50138
8010, 1, 1, 27773, 50156
8011, 1, 1, 27773, 50156
8012, 1, 1, 27781, 50173
8013, 1, 1, 27790, 50191
8014, 1, 1, 27800, 50209
8015, 0, 1, 27800, 50209
8016, 0, 1, 27810, 50227
8017, 0, 1, 27821, 50246
8018, 0, 1, 27841, 50266
8019, 0, 1, 27841, 50266
8020, 0, 1, 27856, 50286
8021, 0, 1, 27856, 50286
8022, 0, 2, 27877, 50306
8023, 0, 2, 27877, 50306
8024, 0, 2, 27877, 50306
8025, 1, 3, 27894, 50326
8026, 1, 2, 27894, 50326
8027, 1, 2, 27894, 50326
8028, 2, 2, 27895, 50345
8029, 2, 2, 27916, 50365
8030, 2, 2, 27928, 50386
8031, 2, 2, 27928, 50386
8032, 2, 2, 27928, 50386
8033, 2, 2, 27928, 50386
8034, 2, 2, 27928, 50386
8035, 2, 2, 27928, 50386
8036, 2, 2, 27928, 50407
8037, 2, 2, 27933, 50407
8038, 2, 2, 27944, 50428
8039, 2, 2, 27944, 50428
8040, 2, 2, 27944, 50428
8041, 3, 3, 27954, 50449
8042, 2, 2, 27954, 50449
8043, 2, 2, 27962, 50470
8044, 2, 2, 27979, 50491
8045, 1, 1, 27979, 50491
8046, 1, 1, 27981, 50512
8047, 1, 2, 27981, 50534
8048, 1, 2, 27981, 50534
8049, 2, 2, 27998, 50557
8050, 2, 2, 27998, 50557
8051, 3, 2, 28020, 50580
8052, 3, 2, 28020, 50580
8053, 3, 2, 28020, 50580
8054, 3, 2, 28020, 50580
8055, 3, 2, 28020, 50580
8056, 3, 2, 28020, 50580
8057, 2, 2, 28020, 50580
8058, 2, 2, 28020, 50580
8059, 2, 2, 28020, 50580
8060, 3, 2, 28042, 50603
8061, 3, 2, 28042, 50603
8062, 3, 2, 28042, 50603
8063, 3, 2, 28043, 50626
8064, 3, 2, 28043, 50626
8065, 3, 1, 28043, 50626
8066, 3, 1, 28045, 50648
8067, 3, 1, 28045, 50648
8068, 4, 1, 28060, 50670
8069, 4, 1, 28060, 50670
8070, 4, 1, 28060, 50670
8071, 4, 1, 28060, 50670
8072, 4, 0, 28060, 50670
8073, 4, 0, 28060, 50670
8074, 5, 1, 28078, 50691
8075, 5, 1, 28078, 50691
8076, 5, 1, 28078, 50691
8077, 5, 1, 28078, 50691
8078, 5, 1, 28078, 50691
8079, 4, 1, 28078, 50691
8080, 4, 2, 28080, 50712
8081, 4, 2, 28087, 50734
8082, 4, 2, 28087, 50734
8083, 5, 2, 28095, 50757
8084, 6, 2, 28116, 50781
8085, 6, 2, 28116, 50781
8086, 6, 2, 28116, 50781
8087, 6, 2, 28116, 50781
8088, 6, 2, 28116, 50781
8089, 7, 2, 28119, 50806
8090, 7, 2, 28119, 50806
8091, 7, 2, 28119, 50806
8092, 7, 2, 28119, 50806
8093, 7, 2, 28119, 50806
8094, 7, 2, 28119, 50806
8095, 8, 2, 28126, 50831
8096, 8, 2, 28126, 50831
8097, 8, 2, 28126, 50831
8098, 7, 1, 28126, 50831
8099, 8, 1, 28146, 50855
8100, 8, 1, 28146, 50855
8101, 8, 2, 28146, 50879
8102, 8, 2, 28146, 50879
8103, 8, 2, 28146, 50904
8104, 8, 2, 28146, 50904
8105, 8, 2, 28146, 50904
8106, 8, 2, 28146, 50929
8107, 7, 2, 28146, 50929
8108, 7, 2, 28146, 50929
8109, 8, 2, 28166, 50929
8110, 8, 2, 28166, 50929
8111, 8, 2, 28166, 50954
8112, 8, 2, 28166, 50954
8113, 8, 2, 28166, 50954
8114, 8, 2, 28166, 50979
8115, 8, 2, 28166, 50979
8116, 8, 2, 28166, 50979
8117, 7, 2, 28166, 50979
8118, 5, 2, 28166, 50979
8119, 5, 2, 28166, 50979
8120, 5, 2, 28166, 50979
8121, 5, 2, 28176, 50979
8122, 5, 2, 28176, 50979
8123, 5, 2, 28176, 50979
8124, 5, 3, 28176, 51003
8125, 5, 3, 28176, 51003
8126, 6, 3, 28179, 51028
8127, 6, 3, 28179, 51028
8128, 6, 3, 28179, 51028
8129, 6, 3, 28179, 51028
8130, 6, 3, 28179, 51028
8131, 6, 3, 28179, 51028
8132, 6, 3, 28179, 51028
8133, 6, 3, 28179, 51028
8134, 6, 2, 28179, 51028
8135, 6, 2, 28179, 51028
8136, 6, 2, 28179, 51028
8137, 7, 3, 28204, 51052
8138, 7, 3, 28204, 51052
8139, 7, 3, 28204, 51052
8140, 7, 3, 28204, 51052
8141, 7, 4, 28204, 51077
8142, 7, 4, 28204, 51077
8143, 7, 4, 28205, 51103
8144, 7, 4, 28205, 51103
8145, 7, 3, 28205, 51103
8146, 7, 3, 28205, 51103
8147, 7, 3, 28211, 51128
8148, 7, 3, 28211, 51128
8149, 7, 3, 28211, 51128
8150, 7, 3, 28211, 51128
8151, 7, 2, 28211, 51128
8152, 7, 3, 28213, 51152
8153, 7, 3, 28220, 51152
8154, 7, 3, 28220, 51152
8155, 6, 3, 28220, 51152
8156, 5, 2, 28220, 51152
8157, 5, 2, 28229, 51176
8158, 4, 2, 28229, 51176
8159, 5, 2, 28232, 51200
8160, 4, 2, 28232, 51200
8161, 4, 2, 28232, 51200
8162, 4, 2, 28235, 51224
8163, 5, 2, 28258, 51248
8164, 5, 2, 28258, 51248
8165, 5, 2, 28258, 51248
8166, 5, 2, 28258, 51248
8167, 5, 2, 28262, 51273
8168, 5, 2, 28262, 51273
8169, 5, 2, 28262, 51273
8170, 5, 2, 28262, 51273
8171, 5, 2, 28262, 51273
8172, 5, 1, 28262, 51273
8173, 5, 1, 28262, 51273
8174, 5, 1, 28262, 51273
8175, 5, 1, 28262, 51273
8176, 3, 1, 28262, 51273
8177, 3, 1, 28262, 51273
8178, 3, 1, 28262, 51273
8179, 3, 2, 28264, 51295
8180, 3, 2, 28277, 51318
8181, 3, 3, 28277, 51342
8182, 3, 3, 28277, 51342
8183, 3, 3, 28291, 51342
8184, 3, 3, 28297, 51342
8185, 3, 3, 28297, 51342
8186, 3, 3, 28297, 51342
8187, 3, 3, 28297, 51342
8188, 3, 3, 28297, 51342
8189, 3, 3, 28323, 51342
8190, 3, 3, 28323, 51342
8191, 3, 3, 28323, 51342
8192, 3, 2, 28323, 51342
8193, 3, 2, 28323, 51342
8194, 3, 2, 28323, 51342
8195, 3, 2, 28323, 51342
8196, 3, 1, 28323, 51342
8197, 3, 1, 28323, 51342
8198, 3, 1, 28323, 51342
8199, 3, 2, 28324, 51365
8200, 3, 2, 28324, 51365
8201, 3, 2, 28324, 51365
8202, 3, 2, 28333, 51365
8203, 3, 2, 28333, 51365
8204, 3, 2, 28333, 51365
8205, 3, 2, 28333, 51365
8206, 3, 2, 28335, 51389
8207, 3, 3, 28335, 51413
8208, 3, 3, 28335, 51438
8209, 3, 3, 28335, 51438
8210, 3, 3, 28335, 51464
8211, 3, 3, 28335, 51464
8212, 3, 3, 28335, 51464
8213, 3, 3, 28335, 51464
8214, 2, 2, 28335, 51464
8215, 1, 2, 28335, 51464
8216, 1, 3, 28353, 51489
8217, 1, 3, 28353, 51489
8218, 1, 4, 28374, 51514
8219, 1, 4, 28374, 51514
8220, 1, 4, 28377, 51540
8221, 1, 4, 28383, 51566
8222, 2, 4, 28405, 51592
8223, 2, 4, 28405, 51618
8224, 2, 4, 28405, 51618
8225, 2, 4, 28412, 51645
8226, 2, 5, 28412, 51672
8227, 2, 5, 28412, 51672
8228, 2, 5, 28412, 51700
8229, 2, 5, 28412, 51700
8230, 2, 5, 28412, 51700
8231, 2, 5, 28412, 51700
8232, 2, 4, 28412, 51700
8233, 2, 4, 28412, 51700
8234, 2, 4, 28412, 51700
